JK,Tanggal Lahir,Tempat Lahir,Asal Kecamatan,Jenis Tinggal,Alat Transportasi,Jenjang Pendidikan Ayh,Pekerjaan Ayh,Penghasilan Ayh,Jenjang Pendidikan Ibu,Pekerjaan Ibu,Penghasilan Ibu,Keluar Karena
L,2002-03-15,BATANG,Bandar,Pesantren,Jalan kaki,D4,PNS/TNI/Polri,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-09-28,SEMARANG,Gunung Pati,Pesantren,Jalan kaki,SMP / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,1999-10-24,CILACAP,Nusawungu,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2003-02-08,Semarang,Gunung Pati,Asrama,Jalan kaki,SD / sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-02-17,Semarang,Ungaran Barat,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-02-10,SEMARANG,Mijen,Asrama,Jalan kaki,SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,2003-08-08,SEMARANG,Tembalang,Asrama,Jalan kaki,D3,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",S1,PNS/TNI/Polri,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,1997-02-14,SEMARANG,Mijen,Bersama orang tua,Sepeda motor,SD / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-10-07,SEMARANG,Mijen,Bersama orang tua,Sepeda motor,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-04-07,Tegal,Warureja,Bersama orang tua,Angkutan umum/bus/pete-pete,S1,PNS/TNI/Polri,"Rp. 2,000,000 - Rp. 4,999,999",D3,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
L,2000-10-07,Kendal,Singorojo,Asrama,Jalan kaki,SMP / sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
P,2003-06-08,Kendal,Boja,Asrama,Jalan kaki,SMP / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-10-27,KENDAL,Singorojo,Asrama,Jalan kaki,SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-05-20,KENDAL,Singorojo,Rumah Tinggal,Jalan kaki,Tidak sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Lainnya,"Rp. 500,000 - Rp. 999,999",Lulus
P,1999-08-15,KENDAL,Singorojo,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2005-03-24,GROBOGAN,Trisari,Asrama,Jalan kaki,SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-07-07,SEMARANG,Ungaran Timur,Pesantren,Jalan kaki,SMP / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,1999-03-26,Kendal,Boja,Asrama,Jalan kaki,Tidak sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2002-08-06,SEMARANG,Ngaliyan,Pesantren,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Putus SD,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,1998-05-04,KENDAL,Boja,Asrama,Jalan kaki,SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-02-16,SEMARANG,Srondol Kulon,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,1997-08-30,SEMARANG,Gunung Pati,Bersama orang tua,Sepeda motor,SMP / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Putus SD,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-11-25,KENDAL,Singorojo,Asrama,Jalan kaki,Tidak sekolah,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-08-06,SEMARANG,Semarang Selatan,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,2001-07-26,(Tidak Diisi),Singorojo,Rumah Tinggal,Jalan kaki,Tidak sekolah,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Mutasi
P,2003-01-31,KENDAL,Singorojo,Bersama orang tua,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-08-29,KENDAL,Campurejo,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-11-07,BEKASI,Cakung,Pesantren,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,2003-11-01,Semarang,Cileunyi,Bersama orang tua,Angkutan umum/bus/pete-pete,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Lainnya,Tidak Berpenghasilan,Lulus
L,2007-05-02,Boyolali,Sempu,Bersama orang tua,Sepeda motor,SMA / sederajat,Buruh,"Kurang dari Rp. 500,000",SMA / sederajat,Buruh,"Kurang dari Rp. 500,000",Mutasi
L,2004-05-31,SEMARANG,Ngaliyan,Asrama,Jalan kaki,Putus SD,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Putus SD,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-07-27,SEMARANG,Mijen,Bersama orang tua,Jalan kaki,SD / sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Putus SD,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1999-08-29,KENDAL,Singorojo,Asrama,Jalan kaki,SD / sederajat,Buruh,"Kurang dari Rp. 500,000",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1998-01-12,KOTAWARINGIN BARAT,Sukamara,Asrama,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-05-18,KENDAL,Cakung Barat,Pesantren,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,2003-08-06,KENDAL,Boja,Asrama,Jalan kaki,SD / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2001-10-29,Kendal,Boja,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Tidak bekerja,"Rp. 500,000 - Rp. 999,999",Lulus
P,2000-05-31,SEMARANG,Ngaliyan,Asrama,Jalan kaki,SD / sederajat,Sudah Meninggal,"Rp. 1,000,000 - Rp. 1,999,999",Putus SD,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-01-27,Semarang,Bergas,Bersama orang tua,Angkutan umum/bus/pete-pete,SMP / sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",SMP / sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Mutasi
P,2003-09-22,SEMARANG,Ngaliyan,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-10-05,Semarang,Bandungan,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Petani,"Kurang dari Rp. 500,000",Lulus
L,2000-08-09,KENDAL,Boja,Asrama,Jalan kaki,SMA / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-05-28,Kendal,Wonosobo,Asrama,Jalan kaki,SMA / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Lulus
P,1997-08-21,SEMARANG,Limbangan,Asrama,Jalan kaki,SD / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-07-15,KENDAL,Boja,Asrama,Jalan kaki,SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Peternak,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-01-25,KENDAL,Kaliwungu Selatan,Asrama,Jalan kaki,S1,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1999-03-20,SEMARANG,Mijen,Asrama,Jalan kaki,SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-05-06,KENDAL,Singorojo,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
L,1998-12-31,SEMARANG,Mijen,Asrama,Jalan kaki,Tidak sekolah,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-05-21,KENDAL,Singorojo,Asrama,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-07-25,MAGELANG,Gunung Pati,Pesantren,Jalan kaki,SD / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,1999-04-17,PATI,Tlogowungu,Asrama,Jalan kaki,SMA / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1997-02-15,KENDAL,Boja,Bersama orang tua,Sepeda motor,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1997-02-16,KENDAL,Singorojo,Asrama,Jalan kaki,SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-11-30,Kendal,Gempolsewu,Bersama orang tua,Angkutan umum/bus/pete-pete,SMA / sederajat,Buruh,"Kurang dari Rp. 500,000",SD / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,1995-01-26,JAKARTA,Pedurungan,Asrama,Jalan kaki,SD / sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2005-10-16,Kendal,Wonorejo,Bersama orang tua,Sepeda,SD / sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Wiraswasta,"Kurang dari Rp. 500,000",Lulus
L,2002-05-05,KENDAL,Kaliwungu Selatan,Pesantren,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-11-03,Kendal,Semarang Utara,Asrama,Jalan kaki,Tidak sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1999-10-08,SEMARANG,Mijen,Asrama,Jalan kaki,Tidak sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2003-08-12,Lamandau,Bulik Timur,Asrama,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-03-24,Semarang,Ngaliyan,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",SMP / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-06-01,Kendal,Mijen,Bersama orang tua,Jalan kaki,Putus SD,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Putus SD,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2003-12-19,Semarang,Gebugan,Bersama orang tua,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,2003-09-11,SEMARANG,Sumowono,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-06-08,Timber Riau,Penawar Aji,Bersama orang tua,Sepeda motor,SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Tidak bekerja,Tidak Berpenghasilan,Mutasi
L,2002-07-04,(Tidak Diisi),Singorojo,Pesantren,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Tidak bekerja,"Kurang dari Rp. 500,000",Lainnya
P,2002-07-04,KENDAL,Singorojo,Pesantren,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
P,1998-04-29,SEMARANG,Mijen,Bersama orang tua,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-08-25,SEMARANG,Gunung Pati,Bersama orang tua,Sepeda motor,Tidak sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-05-03,SEMARANG,Gunung Pati,Rumah Tinggal,Jalan kaki,Tidak sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1996-01-21,KENDAL,Boja,Bersama orang tua,Sepeda motor,SD / sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-03-02,KENDAL,Singorojo,Asrama,Jalan kaki,Tidak sekolah,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,1997-08-21,(Tidak Diisi),Limbangan,Asrama,Jalan kaki,Tidak sekolah,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lainnya
P,2001-11-27,TEGAL,Suradadi,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
P,2004-12-03,SEMARANG,Wates,Asrama,Jalan kaki,SMA / sederajat,PNS/TNI/Polri,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1995-12-05,KENDAL,Singorojo,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-05-18,Kendal,Boja,Asrama,Jalan kaki,SD / sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-03-19,SEMARANG,Gunung Pati,Asrama,Jalan kaki,Tidak sekolah,Buruh,"Rp. 500,000 - Rp. 999,999",Tidak sekolah,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-09-15,Semarang,Ungaran Barat,Asrama,Jalan kaki,SMA / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1997-09-24,KENDAL,Limbangan,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-10-12,SEMARANG,Bancak,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-11-07,Semarang,Ngaliyan,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
P,1999-12-08,SEMARANG,Gunung Pati,Asrama,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
P,2004-03-04,Boyolali,Andong,Bersama orang tua,Jalan kaki,SMP / sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",SMP / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-01-23,BANGUN JAYA,Tambusai Utara,Bersama orang tua,Sepeda motor,SD / sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",SD / sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Lulus
L,1997-08-22,SEMARANG,Mijen,Bersama orang tua,Sepeda motor,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1996-07-18,SEMARANG,Bancak,Asrama,Jalan kaki,SMP / sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2006-09-13,Bogor,Pabuaran,Wali,Jalan kaki,SD / sederajat,Wiraswasta,"Kurang dari Rp. 500,000",SD / sederajat,Lainnya,"Kurang dari Rp. 500,000",Mutasi
P,2004-07-11,KENDAL,Metesih,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Mutasi
P,1999-01-26,Semarang,Boja,Asrama,Jalan kaki,Tidak sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2000-08-14,SEMARANG,Mijen,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Putus SD,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2003-08-11,Demak,Wedung,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2004-01-12,JEPARA,Ngaliyan,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2006-11-25,Semarang,Jatingaleh,Bersama orang tua,Sepeda motor,D3,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Wirausaha,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1998-12-21,SEMARANG,Bancak,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-07-22,KENDAL,Kangkung,Lainnya,Jalan kaki,TK / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Pedagang Besar,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2003-12-11,SEMARANG,Ngaliyan,Asrama,Jalan kaki,SMA / sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2005-01-21,SEMARANG,Leyangan,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1998-11-29,SEMARANG,Ngaliyan,Asrama,Jalan kaki,SMP / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-07-24,SEMARANG,Sumowono,Pesantren,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,1998-06-15,KENDAL,Singorojo,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2003-05-20,Semarang,Gajah Mungkur,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-11-10,SEMARANG,Ungaran Barat,Asrama,Jalan kaki,SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1996-12-18,INDRAMAYU,Lohbener,Asrama,Jalan kaki,SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-07-31,KENDAL,Kota Kendal,Asrama,Jalan kaki,Tidak sekolah,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
L,2001-08-10,SEMARANG,Ngaliyan,Asrama,Jalan kaki,Putus SD,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-04-25,Semarang,Boja,Asrama,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1996-05-07,SEMARANG,Ungaran Barat,Asrama,Jalan kaki,SMP / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2003-12-14,PEMALANG,Ulujami,Bersama orang tua,Jalan kaki,SD / sederajat,Sudah Meninggal,Tidak Berpenghasilan,SD / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,2000-03-17,Kendal,Singorojo,Rumah Tinggal,Jalan kaki,Tidak sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Tidak bekerja,Tidak Berpenghasilan,Lulus
P,2004-02-19,Semarang,Mijen,Bersama orang tua,Angkutan umum/bus/pete-pete,SMP / sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",SMP / sederajat,Buruh,"Kurang dari Rp. 500,000",Lulus
L,2000-07-26,SEMARANG,Ngaliyan,Asrama,Jalan kaki,Putus SD,Wiraswasta,"Rp. 500,000 - Rp. 999,999",SMA / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-01-03,Indramayu,Arahan,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2005-04-10,Semarang,Gebugan,Bersama orang tua,Jalan kaki,SMP / sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,2000-04-09,SEMARANG,Ngaliyan,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
